posting_id,label_group,Precision@1,Recall@1,Precision@3,Recall@3,Precision@5,Recall@5,Precision@10,Recall@10,AP
train_2414638476,538550380,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.1
train_2873403411,1841854862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3137274788,1748613394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_459266942,388379000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2242779726,225102439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1044913806,2060211577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_858160727,3833873783,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_4096552918,3912654752,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3951973237,479122246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4245811561,3435489884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2433410497,1547007621,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_3490823472,986496525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3989128491,1892722370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2911173870,2553256472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3678466805,2660419430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2298393687,1436359807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_276344768,2891183579,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_1228346137,775882666,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_1570859142,3322704189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4192567666,236104350,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.5
train_3297252603,3835290373,1.0,1.0,0.6667,0.6667,0.6,0.75,0.3,0.75,0.6875
train_159270989,1636818310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_794594267,1725137077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4231194613,3309830291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1320100724,2866022569,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.2308
train_3948399148,436095484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_371537752,179067337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3204752313,1125219914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_335447745,942089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3004920063,3744057700,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_789538936,2367233848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3947184090,3418578881,1.0,1.0,0.3333,0.3333,0.2,0.2,0.2,0.3333,0.2222
train_3947191369,4044841445,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_291635553,1986524901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1478586683,2760014177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2341091475,1674674045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_104961037,170536513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2378979055,1210864150,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3875446743,3438815762,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1667
train_2437103672,3641991970,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_2626599651,1980869122,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_997226780,1313575541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1245898878,4118986673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3746605641,1080579839,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3983728421,3341820178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1173175840,3323080982,1.0,1.0,1.0,1.0,0.8,0.8,0.5,0.625,0.6042
train_2697659550,2066748536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4010107660,1764481177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2080955012,2202441387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3463990371,4152471946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3298410484,2440889048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3253039656,2673473861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1902708223,3197694855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_24061770,3951971428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3036854994,1538743633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_734955680,1484811081,1.0,1.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.25
train_1415915562,1292550067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_799735156,509488694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2029644866,4062076338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1102754075,933941732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1007086803,3740972720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4047125744,4156942622,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1133154105,1967369161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1426749974,3386510564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_748532249,1081921532,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.5,0.5
train_2907064408,811765912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3299704559,351551078,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.4286,0.4286
train_2173012056,1760031776,1.0,1.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.25
train_1294403575,1887467014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1606300851,3202356363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2164411290,1262916868,0.0,0.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.1667
train_4227945312,3178142572,0.0,0.0,0.3333,0.3333,0.4,0.4,0.4,0.6667,0.2937
train_3704669509,2329453736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1308883890,1087160369,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_3493418686,3753053396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1855500925,2992055559,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.03
train_3539453616,4161396378,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1157968285,1474543891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1086554813,4240123481,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.3
train_503217122,1070755869,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2083814419,576115667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_396415946,1358636948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1398209519,3690371528,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_81706408,3690371528,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_1960271422,3781874382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_735549524,1192966411,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_2390233315,1192966411,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_4051806674,1192966411,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_2374242484,1192966411,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_3339631737,2628856712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2996488402,2337886585,0.0,0.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.1111
train_2767153006,577897805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3196345349,241619071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1400296259,2645367615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1135965166,3052742033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_25936391,2169544552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3766449601,3781962845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3329918590,2690005728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3493353794,3062268608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2205039221,1231409158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4279331071,256199120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1175954220,2722950958,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1290207212,489970330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_39931131,375388863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2917744516,1483746252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4073850147,882070118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2857803591,2862225366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_299727806,1868459579,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1423437439,1868459579,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_4054725154,2601372504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1751296979,2345822653,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2303383313,313455032,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1132353824,3330386853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2634709849,3505999501,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_853548529,3040690230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2374569033,4100816652,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3057940032,1327940670,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_2322419409,827811187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1257796638,1745016863,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0
train_2776672359,1983773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2121550054,710388512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_999066732,877317385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_577315841,2994781693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3587513406,1746655739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857
train_1621436703,1746655739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857
train_4094665188,1746655739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857
train_3398839446,1746655739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857
train_1191077087,1270684270,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3262876282,1003513025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2085819945,311089429,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1638717398,2925334956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2274321904,4042536793,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_3438058536,4014703453,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.9762
train_1621124554,353320183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_460177761,3980069326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_6830939,2695556868,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0833
train_2675193098,904616841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_463544835,3113678103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1669297056,149330795,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_2881765218,2176931483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_844525931,1567038472,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.3333
train_4059954204,2050805990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3009952033,4013626432,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_2602846244,651301341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2314729060,3752571002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1499198399,380780368,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2869935713,1201602115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4007335750,1472202477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_225670337,3627744656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1498611701,931115126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2843142312,3134042463,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1429
train_949854060,975885187,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1667,0.1667
train_1835164386,1570588813,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_3110530324,2809064457,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_4032499320,3830107319,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_3768846282,3161394641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1532575821,3081083332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3340196116,584321400,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_673957325,2651025355,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0
train_2938409868,359918838,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8
train_397270443,2926324312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3177728906,3312160391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2989960099,2122866562,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_3095738415,3961398470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3547953149,506635365,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_1929623650,1948384771,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_105944126,2926632704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3654418168,2943690023,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_1844331364,3540683460,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.2,0.2
train_535998043,3540683460,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.2,0.2
train_1194303873,551763684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2686524447,954360072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4104875009,3458021642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2825451235,2158569615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1246392580,3690371528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3756875414,4180360159,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.6,0.6
train_3256916403,191411989,1.0,1.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.25
train_3934375532,617416302,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_745607062,617416302,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2235393657,1356813312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1338919818,4039440323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1664864429,2047643400,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_122952880,4292520070,1.0,1.0,1.0,1.0,0.8,0.8,0.9,0.9,0.8354
train_4189824924,4292520070,1.0,1.0,1.0,1.0,0.8,0.8,0.9,0.9,0.8354
train_2072711,4025391613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3750655356,2935813666,1.0,1.0,1.0,1.0,0.8,0.8,0.5,0.5,0.1495
train_678461709,2723867521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1171697314,3356054837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_742930403,2158285549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3254942693,1209464381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2333809615,3903876571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1910132196,4273863176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_613915792,2672117886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1713565973,3956835676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_323581086,1453622496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_167087612,338620322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2316470251,2880426007,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.4,0.4
train_3510109326,2057614445,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.2,0.2
train_2185497586,3638105534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4067383287,3294612718,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_3973108477,3294612718,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_204736179,31311537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3636065884,2529468408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4171995458,497927023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3289145971,1001789326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2394996808,1523074656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_606503491,927900989,1.0,1.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.25
train_780776265,2138889181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_219390163,784759211,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.6,0.6
train_760357752,3123493047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2418981964,2992234715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_680877862,1704622567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_421340823,3903139122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3864297419,2977318960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_392583025,71498931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1281970066,2522279477,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_801781048,2098400894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1000990874,1095455866,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2859297863,1095455866,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1722212279,978062057,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4545
train_175932595,1578601085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2686468831,1640895293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3538863894,1733221456,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.1778
train_3341577644,720695533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3603635826,1267825423,1.0,1.0,0.6667,0.6667,0.6,0.75,0.3,0.75,0.6875
train_439898586,277181139,1.0,1.0,1.0,1.0,0.6,0.6,0.5,0.7143,0.5995
train_18068992,667973873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3778490249,3731124907,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.6,0.6
train_95518890,461100795,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1999987336,461100795,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_2735531899,589544317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_608964432,2253967885,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.4,0.3636
train_4252955239,719867603,0.0,0.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.0833
train_4033383583,1983510531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5556
train_2259756142,1983510531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5556
train_1011608429,1143926177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2020283112,609623801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2403011858,4271316560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1880067620,387996118,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0,0.25
train_1248586376,1401590112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2236108728,787486848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3462590030,2331857650,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0,0.25
train_3460896619,1799186935,1.0,1.0,0.6667,0.6667,0.8,0.8,0.5,0.625,0.5219
train_2403261387,2680389700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1432182322,3156637582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1919656847,598804910,1.0,1.0,0.6667,0.6667,0.4,0.5,0.2,0.5,0.5
train_369437440,2411122041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3829923620,4098437094,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3436262848,3220256675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3330036416,3758019896,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_1216787260,946812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1868076887,4183994583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_564454883,2176913327,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.6667,0.6667
train_3533305624,4099296199,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.04
train_481451172,2415538143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3624355999,3671426872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9091
train_4228410476,1408631871,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3093557022,3902160400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1805358596,2054351556,1.0,1.0,0.3333,0.3333,0.2,0.2,0.2,0.4,0.2667
train_2148888101,19795027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4204449480,219136842,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1429
train_2861801598,4172510026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1224272246,2712789376,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.1131
train_126890495,2961827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1950155990,84774254,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0,0.25
train_3705629920,3906476550,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1640519227,3906476550,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1123855463,3125276760,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_509297860,380064228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3399110190,2337886585,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_2683750575,159351600,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.1306
train_2860866316,2688425303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2458177134,3429917513,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2068622451,2901819840,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3175914849,3951971428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1210290340,831055515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2385336321,609155676,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1667
train_2648862863,96044980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2354403012,672977168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1650423394,2409528198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1302902041,994676122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3772351973,557839292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_571614063,42911281,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1794553948,1557688969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2097610390,1283091480,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_539770983,66247839,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.2424
train_3277176363,3536782241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1610080494,779723400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3428227826,3338868957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
